,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
67,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,naive T cell,CL:0000898,male,Asian,48-year-old human stage,596,3.5845311842184397
68,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,Asian,48-year-old human stage,231,1.3893065495880195
69,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,class switched memory B cell,CL:0000972,male,Asian,48-year-old human stage,7,0.04210019847236422
70,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,IgG plasmablast,CL:0000982,male,Asian,48-year-old human stage,5,0.03007157033740302
71,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,IgA plasmablast,CL:0000984,male,Asian,48-year-old human stage,19,0.11427196728213146
72,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,conventional dendritic cell,CL:0000990,male,Asian,48-year-old human stage,52,0.3127443315089914
73,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,"effector CD8-positive, alpha-beta T cell",CL:0001050,male,Asian,48-year-old human stage,26,0.1563721657544957
74,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,CD14-positive monocyte,CL:0001054,male,Asian,48-year-old human stage,444,2.670355445961388
75,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,granulocyte,CL:0000094,male,European,49-year-old human stage,18,0.10825765321465088
76,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,erythrocyte,CL:0000232,male,European,49-year-old human stage,17,0.10224333914717026
77,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,platelet,CL:0000233,male,European,49-year-old human stage,32,0.1924580501593793
78,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,B cell,CL:0000236,male,European,49-year-old human stage,833,5.009923618211342
79,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,monocyte,CL:0000576,male,European,49-year-old human stage,278,1.6719793107596077
80,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,natural killer cell,CL:0000623,male,European,49-year-old human stage,3194,19.20971913153305
81,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,neutrophil,CL:0000775,male,European,49-year-old human stage,18,0.10825765321465088
82,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,plasmacytoid dendritic cell,CL:0000784,male,European,49-year-old human stage,59,0.3548445299813556
83,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,gamma-delta T cell,CL:0000798,male,European,49-year-old human stage,110,0.6615745474228665
84,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,"CD4-positive, alpha-beta memory T cell",CL:0000897,male,European,49-year-old human stage,346,2.080952667348289
85,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,naive T cell,CL:0000898,male,European,49-year-old human stage,306,1.8403801046490649
86,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,European,49-year-old human stage,1191,7.163048054369399
87,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,class switched memory B cell,CL:0000972,male,European,49-year-old human stage,10,0.06014314067480604
88,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,IgG plasmablast,CL:0000982,male,European,49-year-old human stage,9,0.05412882660732544
89,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,IgA plasmablast,CL:0000984,male,European,49-year-old human stage,34,0.20448667829434053
90,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,conventional dendritic cell,CL:0000990,male,European,49-year-old human stage,65,0.3909304143862392
91,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,"effector CD8-positive, alpha-beta T cell",CL:0001050,male,European,49-year-old human stage,66,0.39694472845371986
92,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,CD14-positive monocyte,CL:0001054,male,European,49-year-old human stage,491,2.9530282071329768
