,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
344,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,seventh decade human stage,1,0.00020570459996626446
345,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,seventh decade human stage,4,0.0008228183998650578
346,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,seventh decade human stage,1,0.00020570459996626446
347,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,seventh decade human stage,3,0.0006171137998987933
348,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,seventh decade human stage,11,0.002262750599628909
349,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,seventh decade human stage,143,0.029415757795175815
350,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,seventh decade human stage,4,0.0008228183998650578
351,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,seventh decade human stage,997,0.20508748616636566
352,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,seventh decade human stage,4,0.0008228183998650578
353,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,seventh decade human stage,12,0.0024684551995951733
354,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,seventh decade human stage,322,0.06623688118913715
355,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,seventh decade human stage,759,0.15612979137439473
356,All — Cells of the adult human heart,native cell,CL:0000003,female,European,sixth decade human stage,911,0.1873968905692669
357,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,sixth decade human stage,1378,0.2834609387535124
358,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,sixth decade human stage,87,0.017896300197065007
359,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,sixth decade human stage,67,0.013782208197739718
360,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,sixth decade human stage,386,0.07940197558697808
361,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,sixth decade human stage,158,0.032501326794669785
362,All — Cells of the adult human heart,B cell,CL:0000236,female,European,sixth decade human stage,3,0.0006171137998987933
363,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,sixth decade human stage,6,0.0012342275997975867
364,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,sixth decade human stage,8,0.0016456367997301157
365,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,sixth decade human stage,13,0.0026741597995614376
366,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,sixth decade human stage,2795,0.5749443569057091
367,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,sixth decade human stage,52,0.01069663919824575
368,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,sixth decade human stage,21,0.004319796599291554
369,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,sixth decade human stage,9,0.00185134139969638
370,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,sixth decade human stage,143,0.029415757795175815
371,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,sixth decade human stage,72,0.01481073119757104
372,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,sixth decade human stage,5,0.0010285229998313221
373,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,sixth decade human stage,10049,2.0671255250609915
374,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,sixth decade human stage,2,0.0004114091999325289
375,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,sixth decade human stage,476,0.09791538958394187
376,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,sixth decade human stage,110,0.02262750599628909
377,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,sixth decade human stage,4,0.0008228183998650578
378,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,sixth decade human stage,89,0.018307709396997534
379,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,sixth decade human stage,12,0.0024684551995951733
380,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,sixth decade human stage,153,0.03147280379483846
381,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human late adulthood stage,468,0.09626975278421177
382,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human late adulthood stage,185,0.038055350993758924
383,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human late adulthood stage,5,0.0010285229998313221
384,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human late adulthood stage,317,0.06520835818930583
385,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human late adulthood stage,548,0.11272612078151291
386,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human late adulthood stage,192,0.03949528319352277
387,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human late adulthood stage,26,0.005348319599122875
388,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human late adulthood stage,9,0.00185134139969638
389,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human late adulthood stage,94,0.019336232396828856
390,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human late adulthood stage,123,0.02530166579585053
391,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human late adulthood stage,1195,0.24581699695968603
392,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human late adulthood stage,236,0.048546285592038406
393,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human late adulthood stage,112,0.02303891519622162
394,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human late adulthood stage,115,0.02365602899612041
395,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human late adulthood stage,35,0.007199660998819256
396,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human late adulthood stage,323,0.06644258578910342
397,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human late adulthood stage,57,0.011725162198077075
398,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human late adulthood stage,901,0.18533984456960426
399,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human late adulthood stage,23,0.004731205799224082
400,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human late adulthood stage,4704,0.967634438241308
401,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human late adulthood stage,44,0.009051002398515636
402,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human late adulthood stage,41,0.008433888598616842
403,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human late adulthood stage,250,0.051426149991566104
404,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human late adulthood stage,1,0.00020570459996626446
405,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human late adulthood stage,2487,0.5115873401160996
406,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human middle aged stage,1980,0.40729510793320356
407,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human middle aged stage,1702,0.3501092291425821
408,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human middle aged stage,1,0.00020570459996626446
409,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human middle aged stage,48,0.009873820798380693
410,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human middle aged stage,158,0.032501326794669785
411,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human middle aged stage,492,0.10120666318340212
412,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human middle aged stage,537,0.11046337018188401
413,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human middle aged stage,19,0.003908387399359024
414,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human middle aged stage,15,0.0030855689994939667
415,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human middle aged stage,66,0.013576503597773452
416,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human middle aged stage,12,0.0024684551995951733
417,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human middle aged stage,3748,0.7709808406735592
418,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human middle aged stage,6,0.0012342275997975867
419,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human middle aged stage,8,0.0016456367997301157
420,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human middle aged stage,3,0.0006171137998987933
421,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human middle aged stage,55,0.011313752998144544
422,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human middle aged stage,78,0.016044958797368628
423,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human middle aged stage,30,0.006171137998987933
424,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human middle aged stage,4664,0.9594062542426575
425,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human middle aged stage,7,0.0014399321997638512
426,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human middle aged stage,1058,0.21763546676430776
427,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human middle aged stage,103,0.021187573796525236
428,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human middle aged stage,49,0.010079525398346958
429,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human middle aged stage,232,0.04772346719217335
430,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human middle aged stage,8,0.0016456367997301157
431,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human middle aged stage,164,0.03373555439446737
432,All — Cells of the adult human heart,native cell,CL:0000003,male,European,seventh decade human stage,1013,0.2083787597658259
433,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,seventh decade human stage,2432,0.5002735871179551
434,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,seventh decade human stage,2,0.0004114091999325289
435,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,seventh decade human stage,20,0.004114091999325289
436,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,seventh decade human stage,94,0.019336232396828856
437,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,seventh decade human stage,164,0.03373555439446737
438,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,seventh decade human stage,450,0.092567069984819
439,All — Cells of the adult human heart,B cell,CL:0000236,male,European,seventh decade human stage,4,0.0008228183998650578
440,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,seventh decade human stage,42,0.008639593198583108
441,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,seventh decade human stage,36,0.00740536559878552
442,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,seventh decade human stage,111,0.022833210596255354
443,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,seventh decade human stage,1847,0.3799363961376904
444,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,seventh decade human stage,107,0.022010392196390297
445,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,seventh decade human stage,25,0.005142614999156611
446,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,seventh decade human stage,21,0.004319796599291554
447,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,seventh decade human stage,40,0.008228183998650577
448,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,seventh decade human stage,61,0.012547980597942132
449,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,seventh decade human stage,26,0.005348319599122875
450,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,seventh decade human stage,3957,0.8139731020665085
451,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,seventh decade human stage,23,0.004731205799224082
452,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,seventh decade human stage,973,0.20015057576717532
453,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,seventh decade human stage,59,0.012136571398009601
454,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,seventh decade human stage,115,0.02365602899612041
455,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,seventh decade human stage,129,0.026535893395648116
456,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,seventh decade human stage,35,0.007199660998819256
457,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,seventh decade human stage,246,0.05060333159170106
458,All — Cells of the adult human heart,native cell,CL:0000003,male,European,sixth decade human stage,1596,0.32830454154615807
459,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,sixth decade human stage,1612,0.3315958151456183
460,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,sixth decade human stage,144,0.02962146239514208
461,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,sixth decade human stage,161,0.033118440594568574
462,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,sixth decade human stage,745,0.153249926974867
463,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,sixth decade human stage,268,0.05512883279095887
464,All — Cells of the adult human heart,B cell,CL:0000236,male,European,sixth decade human stage,10,0.0020570459996626443
465,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,sixth decade human stage,42,0.008639593198583108
466,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,sixth decade human stage,5,0.0010285229998313221
467,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,sixth decade human stage,6,0.0012342275997975867
468,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,sixth decade human stage,4242,0.8725989130568937
469,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,sixth decade human stage,1,0.00020570459996626446
470,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,sixth decade human stage,8,0.0016456367997301157
471,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,sixth decade human stage,2,0.0004114091999325289
472,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,sixth decade human stage,29,0.005965433399021669
473,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,sixth decade human stage,48,0.009873820798380693
474,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,sixth decade human stage,6218,1.2790712025902322
475,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,sixth decade human stage,3,0.0006171137998987933
476,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,sixth decade human stage,1421,0.2923062365520618
477,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,sixth decade human stage,185,0.038055350993758924
478,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,sixth decade human stage,1,0.00020570459996626446
479,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,sixth decade human stage,133,0.02735871179551317
480,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,sixth decade human stage,11,0.002262750599628909
481,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,sixth decade human stage,267,0.054923128190992605
482,All — Cells of the adult human heart,native cell,CL:0000003,female,European,eighth decade human stage,229,0.04710635339227456
483,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,eighth decade human stage,2095,0.430951136929324
484,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,eighth decade human stage,1,0.00020570459996626446
485,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,eighth decade human stage,71,0.014605026597604775
486,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,eighth decade human stage,30,0.006171137998987933
487,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,eighth decade human stage,225,0.0462835349924095
488,All — Cells of the adult human heart,B cell,CL:0000236,female,European,eighth decade human stage,2,0.0004114091999325289
489,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,eighth decade human stage,16,0.0032912735994602314
490,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,eighth decade human stage,3,0.0006171137998987933
491,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,eighth decade human stage,507,0.10429223218289607
492,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,eighth decade human stage,3,0.0006171137998987933
493,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,eighth decade human stage,2,0.0004114091999325289
494,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,eighth decade human stage,27,0.00555402419908914
495,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,eighth decade human stage,11,0.002262750599628909
496,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,eighth decade human stage,2011,0.4136719505321578
497,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,eighth decade human stage,41,0.008433888598616842
498,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,eighth decade human stage,110,0.02262750599628909
499,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,eighth decade human stage,26,0.005348319599122875
500,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,eighth decade human stage,14,0.0028798643995277024
501,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,eighth decade human stage,40,0.008228183998650577
502,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,eighth decade human stage,29,0.005965433399021669
503,All — Cells of the adult human heart,native cell,CL:0000003,female,European,fifth decade human stage,248,0.05101474079163359
504,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,fifth decade human stage,164,0.03373555439446737
505,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,fifth decade human stage,50,0.010285229998313222
506,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,fifth decade human stage,14,0.0028798643995277024
507,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,fifth decade human stage,111,0.022833210596255354
508,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,fifth decade human stage,50,0.010285229998313222
509,All — Cells of the adult human heart,B cell,CL:0000236,female,European,fifth decade human stage,1,0.00020570459996626446
510,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,fifth decade human stage,3,0.0006171137998987933
511,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,fifth decade human stage,12,0.0024684551995951733
512,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,fifth decade human stage,58,0.011930866798043338
513,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,fifth decade human stage,284,0.0584201063904191
514,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,fifth decade human stage,18,0.00370268279939276
515,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,fifth decade human stage,25,0.005142614999156611
516,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,fifth decade human stage,1,0.00020570459996626446
517,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,fifth decade human stage,36,0.00740536559878552
518,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,fifth decade human stage,4,0.0008228183998650578
519,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,fifth decade human stage,8,0.0016456367997301157
520,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,fifth decade human stage,1387,0.28531228015320875
521,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,fifth decade human stage,8,0.0016456367997301157
522,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,fifth decade human stage,53,0.010902343798212016
523,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,fifth decade human stage,10,0.0020570459996626443
524,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,fifth decade human stage,31,0.0063768425989541985
525,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,fifth decade human stage,9,0.00185134139969638
526,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,fifth decade human stage,81,0.01666207259726742
527,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,fifth decade human stage,16,0.0032912735994602314
528,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human late adulthood stage,332,0.0682939271887998
529,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human late adulthood stage,253,0.05204326379146491
530,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,human late adulthood stage,3,0.0006171137998987933
531,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human late adulthood stage,30,0.006171137998987933
532,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human late adulthood stage,78,0.016044958797368628
533,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human late adulthood stage,66,0.013576503597773452
534,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human late adulthood stage,891,0.18328279856994162
535,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human late adulthood stage,2,0.0004114091999325289
536,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human late adulthood stage,1,0.00020570459996626446
537,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,human late adulthood stage,2397,0.49307392611913586
538,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,human late adulthood stage,1,0.00020570459996626446
539,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human late adulthood stage,139,0.028592939395310758
540,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human late adulthood stage,6,0.0012342275997975867
541,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human late adulthood stage,2,0.0004114091999325289
542,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human late adulthood stage,9,0.00185134139969638
543,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human late adulthood stage,5,0.0010285229998313221
544,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human late adulthood stage,44,0.009051002398515636
545,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human middle aged stage,774,0.15921536037388867
546,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human middle aged stage,767,0.15777542817412485
547,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human middle aged stage,19,0.003908387399359024
548,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human middle aged stage,99,0.020364755396660182
549,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human middle aged stage,301,0.06191708458984559
550,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human middle aged stage,209,0.04299226139294927
551,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human middle aged stage,10,0.0020570459996626443
552,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human middle aged stage,18,0.00370268279939276
553,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human middle aged stage,9,0.00185134139969638
554,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human middle aged stage,15,0.0030855689994939667
555,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human middle aged stage,1838,0.37808505473799403
556,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human middle aged stage,7,0.0014399321997638512
557,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human middle aged stage,15,0.0030855689994939667
558,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,human middle aged stage,4,0.0008228183998650578
559,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human middle aged stage,18,0.00370268279939276
560,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human middle aged stage,17,0.0034969781994264953
561,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,human middle aged stage,4965,1.0213233388325031
562,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human middle aged stage,122,0.025095961195884264
563,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human middle aged stage,55,0.011313752998144544
564,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human middle aged stage,8,0.0016456367997301157
565,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human middle aged stage,23,0.004731205799224082
566,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human middle aged stage,23,0.004731205799224082
567,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human middle aged stage,33,0.006788251798886726
568,All — Cells of the adult human heart,native cell,CL:0000003,female,European,seventh decade human stage,593,0.12198282777999482
569,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,seventh decade human stage,867,0.17834588817075128
570,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,seventh decade human stage,10,0.0020570459996626443
571,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,seventh decade human stage,413,0.08495599978606722
572,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,seventh decade human stage,140,0.028798643995277023
573,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,seventh decade human stage,256,0.0526603775913637
574,All — Cells of the adult human heart,B cell,CL:0000236,female,European,seventh decade human stage,24,0.004936910399190347
575,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,seventh decade human stage,8,0.0016456367997301157
576,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,seventh decade human stage,6,0.0012342275997975867
577,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,seventh decade human stage,13,0.0026741597995614376
578,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,seventh decade human stage,1447,0.2976545561511847
579,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,seventh decade human stage,2,0.0004114091999325289
580,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,seventh decade human stage,5,0.0010285229998313221
581,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,seventh decade human stage,3,0.0006171137998987933
582,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,seventh decade human stage,10,0.0020570459996626443
583,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,seventh decade human stage,15,0.0030855689994939667
584,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,seventh decade human stage,12,0.0024684551995951733
585,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,seventh decade human stage,1304,0.26823879835600883
586,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,seventh decade human stage,11,0.002262750599628909
587,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,seventh decade human stage,1205,0.24787404295934867
588,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,seventh decade human stage,30,0.006171137998987933
