,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
15,84588,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",135,2.935420743639922
16,84589,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",76,1.6525331593824744
17,84590,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0001054,CD14-positive monocyte,40,0.8697542944118286
18,84591,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,220,4.783648619265057
19,84592,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0002144,capillary endothelial cell,307,6.675364209610785
20,84593,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0002319,neural cell,60,1.304631441617743
21,84594,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",42,0.91324200913242
22,84595,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:0002543,vein endothelial cell,422,9.175907806044792
23,84596,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:1000309,epicardial adipocyte,3,0.06523157208088715
24,84597,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D6,eighth decade human stage,European,CL:1000413,endothelial cell of artery,603,13.111545988258316
