,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
13,83350,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",115,0.9206628772716355
14,83351,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",35,0.28020174525658476
15,83352,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",323,2.5858618205107677
16,83353,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0001054,CD14-positive monocyte,57,0.45632855656072374
17,83354,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,901,7.213193499319511
18,83355,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,23,0.18413257545432712
19,83356,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002144,capillary endothelial cell,4704,37.659114562484994
20,83357,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002319,neural cell,44,0.3522536226082779
21,83358,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",41,0.3282363301577136
22,83359,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:0002543,vein endothelial cell,250,2.0014410375470337
23,83360,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:1000309,epicardial adipocyte,1,0.008005764150188135
24,83361,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D6,eighth decade human stage,European,CL:1000413,endothelial cell of artery,2487,19.910335441517894
