,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
15,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,female,African American or Afro-Caribbean,38-year-old human stage,150,0.4741134079271762
16,Tabula Sapiens - All Cells,skeletal muscle satellite stem cell,CL:0008011,female,African American or Afro-Caribbean,38-year-old human stage,292,0.9229407674315695
17,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,female,African American or Afro-Caribbean,38-year-old human stage,3,0.009482268158543524
18,Tabula Sapiens - All Cells,T cell,CL:0000084,female,European,59-year-old human stage,18,0.056893608951261145
19,Tabula Sapiens - All Cells,mast cell,CL:0000097,female,European,59-year-old human stage,15,0.04741134079271762
20,Tabula Sapiens - All Cells,mesenchymal stem cell,CL:0000134,female,European,59-year-old human stage,1065,3.3662051962829507
21,Tabula Sapiens - All Cells,slow muscle cell,CL:0000189,female,European,59-year-old human stage,65,0.20544914343510967
22,Tabula Sapiens - All Cells,fast muscle cell,CL:0000190,female,European,59-year-old human stage,149,0.47095265187432833
23,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,female,European,59-year-old human stage,1,0.0031607560528478414
24,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,European,59-year-old human stage,174,0.5499715531955244
25,Tabula Sapiens - All Cells,tendon cell,CL:0000388,female,European,59-year-old human stage,153,0.48359567608571974
26,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,female,European,59-year-old human stage,78,0.24653897212213163
27,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,female,European,59-year-old human stage,37,0.11694797395537013
28,Tabula Sapiens - All Cells,pericyte cell,CL:0000669,female,European,59-year-old human stage,510,1.611985586952399
29,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,European,59-year-old human stage,106,0.3350401416018711
30,Tabula Sapiens - All Cells,endothelial cell of lymphatic vessel,CL:0002138,female,European,59-year-old human stage,15,0.04741134079271762
31,Tabula Sapiens - All Cells,endothelial cell of vascular tree,CL:0002139,female,European,59-year-old human stage,436,1.3780896390416586
32,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,female,European,59-year-old human stage,549,1.7352550730134648
33,Tabula Sapiens - All Cells,skeletal muscle satellite stem cell,CL:0008011,female,European,59-year-old human stage,346,1.093621594285353
34,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,female,European,59-year-old human stage,43,0.13591251027245718
35,Tabula Sapiens - All Cells,T cell,CL:0000084,female,African American or Afro-Caribbean,61-year-old human stage,305,0.9640305961185915
36,Tabula Sapiens - All Cells,mast cell,CL:0000097,female,African American or Afro-Caribbean,61-year-old human stage,8,0.02528604842278273
37,Tabula Sapiens - All Cells,mesenchymal stem cell,CL:0000134,female,African American or Afro-Caribbean,61-year-old human stage,7454,23.560275617927807
38,Tabula Sapiens - All Cells,slow muscle cell,CL:0000189,female,African American or Afro-Caribbean,61-year-old human stage,25,0.07901890132119603
39,Tabula Sapiens - All Cells,fast muscle cell,CL:0000190,female,African American or Afro-Caribbean,61-year-old human stage,14,0.04425058473986977
40,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,female,African American or Afro-Caribbean,61-year-old human stage,14,0.04425058473986977
41,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,African American or Afro-Caribbean,61-year-old human stage,1166,3.6854415576205826
42,Tabula Sapiens - All Cells,tendon cell,CL:0000388,female,African American or Afro-Caribbean,61-year-old human stage,28,0.08850116947973954
43,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,female,African American or Afro-Caribbean,61-year-old human stage,16,0.05057209684556546
44,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,female,African American or Afro-Caribbean,61-year-old human stage,229,0.7238131361021557
45,Tabula Sapiens - All Cells,pericyte cell,CL:0000669,female,African American or Afro-Caribbean,61-year-old human stage,800,2.528604842278273
46,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,African American or Afro-Caribbean,61-year-old human stage,22,0.0695366331626525
47,Tabula Sapiens - All Cells,endothelial cell of lymphatic vessel,CL:0002138,female,African American or Afro-Caribbean,61-year-old human stage,41,0.12959099816676148
48,Tabula Sapiens - All Cells,endothelial cell of vascular tree,CL:0002139,female,African American or Afro-Caribbean,61-year-old human stage,2673,8.448700929262278
49,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,female,African American or Afro-Caribbean,61-year-old human stage,952,3.009039762311145
50,Tabula Sapiens - All Cells,skeletal muscle satellite stem cell,CL:0008011,female,African American or Afro-Caribbean,61-year-old human stage,2545,8.044124154497755
51,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,female,African American or Afro-Caribbean,61-year-old human stage,55,0.17384158290663126
52,Tabula Sapiens - All Cells,mesothelial cell,CL:0000077,male,European,59-year-old human stage,11,0.03476831658132625
53,Tabula Sapiens - All Cells,T cell,CL:0000084,male,European,59-year-old human stage,79,0.24969972817497943
54,Tabula Sapiens - All Cells,mast cell,CL:0000097,male,European,59-year-old human stage,4,0.012643024211391365
55,Tabula Sapiens - All Cells,mesenchymal stem cell,CL:0000134,male,European,59-year-old human stage,4858,15.354952904734812
56,Tabula Sapiens - All Cells,slow muscle cell,CL:0000189,male,European,59-year-old human stage,29,0.0916619255325874
57,Tabula Sapiens - All Cells,fast muscle cell,CL:0000190,male,European,59-year-old human stage,44,0.139073266325305
58,Tabula Sapiens - All Cells,smooth muscle cell,CL:0000192,male,European,59-year-old human stage,43,0.13591251027245718
59,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,male,European,59-year-old human stage,4,0.012643024211391365
60,Tabula Sapiens - All Cells,macrophage,CL:0000235,male,European,59-year-old human stage,497,1.570895758265377
61,Tabula Sapiens - All Cells,tendon cell,CL:0000388,male,European,59-year-old human stage,47,0.14855553448384853
62,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,male,European,59-year-old human stage,57,0.18016309501232697
63,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,male,European,59-year-old human stage,46,0.1453947784310007
64,Tabula Sapiens - All Cells,pericyte cell,CL:0000669,male,European,59-year-old human stage,373,1.178962007712245
65,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,male,European,59-year-old human stage,9,0.028446804475630572
66,Tabula Sapiens - All Cells,endothelial cell of lymphatic vessel,CL:0002138,male,European,59-year-old human stage,22,0.0695366331626525
67,Tabula Sapiens - All Cells,endothelial cell of vascular tree,CL:0002139,male,European,59-year-old human stage,227,0.7174916239964599
68,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,male,European,59-year-old human stage,364,1.1505152032366142
69,Tabula Sapiens - All Cells,skeletal muscle satellite stem cell,CL:0008011,male,European,59-year-old human stage,1648,5.208925975093242
70,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,male,European,59-year-old human stage,32,0.10114419369113092
71,Tabula Sapiens - All Cells,T cell,CL:0000084,female,African American or Afro-Caribbean,61-year-old human stage,37,0.11694797395537013
72,Tabula Sapiens - All Cells,mast cell,CL:0000097,female,African American or Afro-Caribbean,61-year-old human stage,1,0.0031607560528478414
73,Tabula Sapiens - All Cells,mesenchymal stem cell,CL:0000134,female,African American or Afro-Caribbean,61-year-old human stage,292,0.9229407674315695
74,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,female,African American or Afro-Caribbean,61-year-old human stage,1,0.0031607560528478414
75,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,African American or Afro-Caribbean,61-year-old human stage,249,0.7870282571591124
76,Tabula Sapiens - All Cells,tendon cell,CL:0000388,female,African American or Afro-Caribbean,61-year-old human stage,2,0.006321512105695683
77,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,female,African American or Afro-Caribbean,61-year-old human stage,10,0.031607560528478414
78,Tabula Sapiens - All Cells,pericyte cell,CL:0000669,female,African American or Afro-Caribbean,61-year-old human stage,34,0.1074657057968266
79,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,African American or Afro-Caribbean,61-year-old human stage,18,0.056893608951261145
80,Tabula Sapiens - All Cells,endothelial cell of vascular tree,CL:0002139,female,African American or Afro-Caribbean,61-year-old human stage,99,0.3129148492319363
81,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,female,African American or Afro-Caribbean,61-year-old human stage,74,0.23389594791074025
82,Tabula Sapiens - All Cells,skeletal muscle satellite stem cell,CL:0008011,female,African American or Afro-Caribbean,61-year-old human stage,75,0.2370567039635881
