,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
18,Tabula Sapiens - All Cells,CD141-positive myeloid dendritic cell,CL:0002394,female,African American or Afro-Caribbean,61-year-old human stage,33,0.09704740618750736
19,Tabula Sapiens - All Cells,CD1c-positive myeloid dendritic cell,CL:0002399,female,African American or Afro-Caribbean,61-year-old human stage,25,0.07352076226326314
20,Tabula Sapiens - All Cells,hematopoietic stem cell,CL:0000037,female,European,69-year-old human stage,28,0.08234325373485472
21,Tabula Sapiens - All Cells,endothelial cell,CL:0000115,female,European,69-year-old human stage,310,0.911657452064463
22,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,female,European,69-year-old human stage,16,0.04705328784848841
23,Tabula Sapiens - All Cells,platelet,CL:0000233,female,European,69-year-old human stage,8,0.023526643924244205
24,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,European,69-year-old human stage,370,1.0881072814962947
25,Tabula Sapiens - All Cells,neutrophil,CL:0000775,female,European,69-year-old human stage,672,1.9762380896365135
26,Tabula Sapiens - All Cells,plasma cell,CL:0000786,female,European,69-year-old human stage,537,1.5792259734148926
27,Tabula Sapiens - All Cells,memory B cell,CL:0000787,female,European,69-year-old human stage,1616,4.75238207269733
28,Tabula Sapiens - All Cells,naive B cell,CL:0000788,female,European,69-year-old human stage,400,1.1763321962122102
29,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,European,69-year-old human stage,581,1.7086225149982357
30,Tabula Sapiens - All Cells,regulatory T cell,CL:0000815,female,European,69-year-old human stage,87,0.25585225267615574
31,Tabula Sapiens - All Cells,classical monocyte,CL:0000860,female,European,69-year-old human stage,491,1.4439477708504882
32,Tabula Sapiens - All Cells,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,European,69-year-old human stage,364,1.0704622985531114
33,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta memory T cell",CL:0000897,female,European,69-year-old human stage,421,1.2380896365133514
34,Tabula Sapiens - All Cells,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,European,69-year-old human stage,144,0.42347959063639573
35,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,European,69-year-old human stage,723,2.12622044465357
36,Tabula Sapiens - All Cells,type I NK T cell,CL:0000921,female,European,69-year-old human stage,449,1.320432890248206
37,Tabula Sapiens - All Cells,innate lymphoid cell,CL:0001065,female,European,69-year-old human stage,24,0.07057993177273263
38,Tabula Sapiens - All Cells,intermediate monocyte,CL:0002393,female,European,69-year-old human stage,101,0.2970238795435831
39,Tabula Sapiens - All Cells,CD141-positive myeloid dendritic cell,CL:0002394,female,European,69-year-old human stage,17,0.049994118339018935
40,Tabula Sapiens - All Cells,CD1c-positive myeloid dendritic cell,CL:0002399,female,European,69-year-old human stage,2,0.005881660981061051
41,Tabula Sapiens - All Cells,hematopoietic stem cell,CL:0000037,male,European,59-year-old human stage,45,0.13233737207387367
42,Tabula Sapiens - All Cells,endothelial cell,CL:0000115,male,European,59-year-old human stage,128,0.3764263027879073
43,Tabula Sapiens - All Cells,erythrocyte,CL:0000232,male,European,59-year-old human stage,126,0.37054464180684626
44,Tabula Sapiens - All Cells,platelet,CL:0000233,male,European,59-year-old human stage,10,0.029408304905305258
45,Tabula Sapiens - All Cells,macrophage,CL:0000235,male,European,59-year-old human stage,522,1.5351135160569345
46,Tabula Sapiens - All Cells,neutrophil,CL:0000775,male,European,59-year-old human stage,3814,11.216327490883424
47,Tabula Sapiens - All Cells,plasmacytoid dendritic cell,CL:0000784,male,European,59-year-old human stage,37,0.10881072814962947
48,Tabula Sapiens - All Cells,plasma cell,CL:0000786,male,European,59-year-old human stage,1829,5.378778967180332
49,Tabula Sapiens - All Cells,memory B cell,CL:0000787,male,European,59-year-old human stage,2775,8.16080461122221
50,Tabula Sapiens - All Cells,naive B cell,CL:0000788,male,European,59-year-old human stage,78,0.229384778261381
51,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,male,European,59-year-old human stage,1239,3.643688977767322
52,Tabula Sapiens - All Cells,regulatory T cell,CL:0000815,male,European,59-year-old human stage,145,0.42642042112692624
53,Tabula Sapiens - All Cells,classical monocyte,CL:0000860,male,European,59-year-old human stage,2959,8.701917421479825
54,Tabula Sapiens - All Cells,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,European,59-year-old human stage,661,1.9438889542406776
55,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta memory T cell",CL:0000897,male,European,59-year-old human stage,1042,3.064345371132808
56,Tabula Sapiens - All Cells,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,male,European,59-year-old human stage,88,0.25879308316668626
57,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,European,59-year-old human stage,2756,8.104928831902129
58,Tabula Sapiens - All Cells,type I NK T cell,CL:0000921,male,European,59-year-old human stage,589,1.7321491589224798
59,Tabula Sapiens - All Cells,innate lymphoid cell,CL:0001065,male,European,59-year-old human stage,66,0.19409481237501472
60,Tabula Sapiens - All Cells,intermediate monocyte,CL:0002393,male,European,59-year-old human stage,30,0.08822491471591577
61,Tabula Sapiens - All Cells,CD141-positive myeloid dendritic cell,CL:0002394,male,European,59-year-old human stage,1,0.0029408304905305257
62,Tabula Sapiens - All Cells,CD1c-positive myeloid dendritic cell,CL:0002399,male,European,59-year-old human stage,24,0.07057993177273263
