,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
24,Esophagus Epithelium,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,fourth decade human stage,65,0.07390814922623853
25,Esophagus Epithelium,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,unknown,fourth decade human stage,50,0.05685242248172195
26,Esophagus Epithelium,immature B cell,CL:0000816,female,unknown,fourth decade human stage,175,0.1989834786860268
27,Esophagus Epithelium,endothelial cell of lymphatic vessel,CL:0002138,female,unknown,fourth decade human stage,7,0.007959339147441073
28,Esophagus Epithelium,epithelial cell of stratum germinativum of esophagus,CL:1000447,female,unknown,fourth decade human stage,13,0.014781629845247706
29,Esophagus Epithelium,epithelial cell,CL:0000066,female,unknown,sixth decade human stage,8168,9.287411736614096
30,Esophagus Epithelium,blood vessel endothelial cell,CL:0000071,female,unknown,sixth decade human stage,230,0.261521143415921
31,Esophagus Epithelium,stratified epithelial cell,CL:0000079,female,unknown,sixth decade human stage,14438,16.41670551582203
32,Esophagus Epithelium,mast cell,CL:0000097,female,unknown,sixth decade human stage,2,0.002274096899268878
33,Esophagus Epithelium,phagocyte,CL:0000234,female,unknown,sixth decade human stage,18,0.0204668720934199
34,Esophagus Epithelium,B cell,CL:0000236,female,unknown,sixth decade human stage,5,0.005685242248172195
35,Esophagus Epithelium,mucus secreting cell,CL:0000319,female,unknown,sixth decade human stage,2,0.002274096899268878
36,Esophagus Epithelium,dendritic cell,CL:0000451,female,unknown,sixth decade human stage,44,0.050030131783915306
37,Esophagus Epithelium,stromal cell,CL:0000499,female,unknown,sixth decade human stage,49,0.055715374032087504
38,Esophagus Epithelium,"CD4-positive, alpha-beta T cell",CL:0000624,female,unknown,sixth decade human stage,51,0.05798947093135639
39,Esophagus Epithelium,"CD8-positive, alpha-beta T cell",CL:0000625,female,unknown,sixth decade human stage,26,0.029563259690495412
40,Esophagus Epithelium,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,unknown,sixth decade human stage,5,0.005685242248172195
41,Esophagus Epithelium,immature B cell,CL:0000816,female,unknown,sixth decade human stage,1,0.001137048449634439
42,Esophagus Epithelium,endothelial cell of lymphatic vessel,CL:0002138,female,unknown,sixth decade human stage,32,0.036385550388302046
43,Esophagus Epithelium,epithelial cell of stratum germinativum of esophagus,CL:1000447,female,unknown,sixth decade human stage,88,0.10006026356783061
44,Esophagus Epithelium,epithelial cell,CL:0000066,male,unknown,seventh decade human stage,12249,13.927706459572242
45,Esophagus Epithelium,blood vessel endothelial cell,CL:0000071,male,unknown,seventh decade human stage,844,0.9596688914914664
46,Esophagus Epithelium,stratified epithelial cell,CL:0000079,male,unknown,seventh decade human stage,13701,15.578700808441448
47,Esophagus Epithelium,mast cell,CL:0000097,male,unknown,seventh decade human stage,18,0.0204668720934199
48,Esophagus Epithelium,phagocyte,CL:0000234,male,unknown,seventh decade human stage,162,0.18420184884077911
49,Esophagus Epithelium,B cell,CL:0000236,male,unknown,seventh decade human stage,356,0.4047892480698602
50,Esophagus Epithelium,mucus secreting cell,CL:0000319,male,unknown,seventh decade human stage,5,0.005685242248172195
51,Esophagus Epithelium,dendritic cell,CL:0000451,male,unknown,seventh decade human stage,112,0.12734942635905716
52,Esophagus Epithelium,stromal cell,CL:0000499,male,unknown,seventh decade human stage,340,0.38659647287570925
53,Esophagus Epithelium,"CD4-positive, alpha-beta T cell",CL:0000624,male,unknown,seventh decade human stage,1003,1.1404595949833423
54,Esophagus Epithelium,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,seventh decade human stage,552,0.6276507441982102
55,Esophagus Epithelium,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,unknown,seventh decade human stage,135,0.15350154070064925
56,Esophagus Epithelium,immature B cell,CL:0000816,male,unknown,seventh decade human stage,284,0.3229217596961807
57,Esophagus Epithelium,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,seventh decade human stage,38,0.04320784108610868
58,Esophagus Epithelium,epithelial cell of stratum germinativum of esophagus,CL:1000447,male,unknown,seventh decade human stage,92,0.1046084573663684
