,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
29,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,female,European,59-year-old human stage,84,0.23541281318311755
30,Tabula Sapiens - All Cells,lung microvascular endothelial cell,CL:2000016,female,European,59-year-old human stage,22,0.06165573678605459
31,Tabula Sapiens - All Cells,fibroblast,CL:0000057,female,African American or Afro-Caribbean,61-year-old human stage,163,0.456812958914859
32,Tabula Sapiens - All Cells,mesothelial cell,CL:0000077,female,African American or Afro-Caribbean,61-year-old human stage,7,0.01961773443192646
33,Tabula Sapiens - All Cells,club cell,CL:0000158,female,African American or Afro-Caribbean,61-year-old human stage,983,2.75489042094053
34,Tabula Sapiens - All Cells,myofibroblast cell,CL:0000186,female,African American or Afro-Caribbean,61-year-old human stage,8,0.02242026792220167
35,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,African American or Afro-Caribbean,61-year-old human stage,3582,10.038674962165798
36,Tabula Sapiens - All Cells,B cell,CL:0000236,female,African American or Afro-Caribbean,61-year-old human stage,22,0.06165573678605459
37,Tabula Sapiens - All Cells,vascular associated smooth muscle cell,CL:0000359,female,African American or Afro-Caribbean,61-year-old human stage,37,0.10369373914018273
38,Tabula Sapiens - All Cells,dendritic cell,CL:0000451,female,African American or Afro-Caribbean,61-year-old human stage,38,0.10649627263045794
39,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,female,African American or Afro-Caribbean,61-year-old human stage,383,1.0733703267754051
40,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,female,African American or Afro-Caribbean,61-year-old human stage,393,1.101395661678157
41,Tabula Sapiens - All Cells,basal cell,CL:0000646,female,African American or Afro-Caribbean,61-year-old human stage,2136,5.986211535227846
42,Tabula Sapiens - All Cells,pericyte cell,CL:0000669,female,African American or Afro-Caribbean,61-year-old human stage,192,0.5380864301328401
43,Tabula Sapiens - All Cells,basophil,CL:0000767,female,African American or Afro-Caribbean,61-year-old human stage,192,0.5380864301328401
44,Tabula Sapiens - All Cells,neutrophil,CL:0000775,female,African American or Afro-Caribbean,61-year-old human stage,36,0.10089120564990753
45,Tabula Sapiens - All Cells,plasma cell,CL:0000786,female,African American or Afro-Caribbean,61-year-old human stage,99,0.2774508155372457
46,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,African American or Afro-Caribbean,61-year-old human stage,94,0.26343814808586963
47,Tabula Sapiens - All Cells,classical monocyte,CL:0000860,female,African American or Afro-Caribbean,61-year-old human stage,1106,3.099602040244381
48,Tabula Sapiens - All Cells,non-classical monocyte,CL:0000875,female,African American or Afro-Caribbean,61-year-old human stage,848,2.376548399753377
49,Tabula Sapiens - All Cells,type I pneumocyte,CL:0002062,female,African American or Afro-Caribbean,61-year-old human stage,64,0.17936214337761336
50,Tabula Sapiens - All Cells,type II pneumocyte,CL:0002063,female,African American or Afro-Caribbean,61-year-old human stage,4092,11.467967042206155
51,Tabula Sapiens - All Cells,endothelial cell of lymphatic vessel,CL:0002138,female,African American or Afro-Caribbean,61-year-old human stage,18,0.050445602824953764
52,Tabula Sapiens - All Cells,capillary endothelial cell,CL:0002144,female,African American or Afro-Caribbean,61-year-old human stage,1310,3.6713188722605232
53,Tabula Sapiens - All Cells,respiratory goblet cell,CL:0002370,female,African American or Afro-Caribbean,61-year-old human stage,479,1.342413541841825
54,Tabula Sapiens - All Cells,intermediate monocyte,CL:0002393,female,African American or Afro-Caribbean,61-year-old human stage,252,0.7062384395493526
55,Tabula Sapiens - All Cells,adventitial cell,CL:0002503,female,African American or Afro-Caribbean,61-year-old human stage,271,0.7594865758645816
56,Tabula Sapiens - All Cells,vein endothelial cell,CL:0002543,female,African American or Afro-Caribbean,61-year-old human stage,372,1.0425424583823777
57,Tabula Sapiens - All Cells,bronchial smooth muscle cell,CL:0002598,female,African American or Afro-Caribbean,61-year-old human stage,48,0.13452160753321002
58,Tabula Sapiens - All Cells,pulmonary ionocyte,CL:0017000,female,African American or Afro-Caribbean,61-year-old human stage,19,0.05324813631522897
59,Tabula Sapiens - All Cells,lung ciliated cell,CL:1000271,female,African American or Afro-Caribbean,61-year-old human stage,315,0.8827980494366907
60,Tabula Sapiens - All Cells,serous cell of epithelium of bronchus,CL:1000331,female,African American or Afro-Caribbean,61-year-old human stage,9,0.025222801412476882
61,Tabula Sapiens - All Cells,endothelial cell of artery,CL:1000413,female,African American or Afro-Caribbean,61-year-old human stage,103,0.2886609494983465
62,Tabula Sapiens - All Cells,lung microvascular endothelial cell,CL:2000016,female,African American or Afro-Caribbean,61-year-old human stage,463,1.2975730059974215
63,Tabula Sapiens - All Cells,blood vessel endothelial cell,CL:0000071,male,European,59-year-old human stage,47,0.13171907404293481
64,Tabula Sapiens - All Cells,smooth muscle cell,CL:0000192,male,European,59-year-old human stage,25,0.07006333725688021
65,Tabula Sapiens - All Cells,macrophage,CL:0000235,male,European,59-year-old human stage,7,0.01961773443192646
66,Tabula Sapiens - All Cells,neutrophil,CL:0000775,male,European,59-year-old human stage,136,0.3811445546774284
67,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,male,European,59-year-old human stage,26,0.07286587074715543
68,Tabula Sapiens - All Cells,"effector CD4-positive, alpha-beta T cell",CL:0001044,male,European,59-year-old human stage,132,0.36993442071632754
69,Tabula Sapiens - All Cells,"effector CD8-positive, alpha-beta T cell",CL:0001050,male,European,59-year-old human stage,80,0.2242026792220167
70,Tabula Sapiens - All Cells,type II pneumocyte,CL:0002063,male,European,59-year-old human stage,3864,10.828989406423407
71,Tabula Sapiens - All Cells,respiratory goblet cell,CL:0002370,male,European,59-year-old human stage,8,0.02242026792220167
72,Tabula Sapiens - All Cells,adventitial cell,CL:0002503,male,European,59-year-old human stage,25,0.07006333725688021
